"Date";"agilient_tech";"abbvie";"amerisource_bergen";"abbot_labs";"align";"amgen";"baxter";"becton_dickinson";"biogen";"bio_rad_labs";"briston_myers_squibb";"boston_scientific";"cardinal_health";"cigna";"centene";"cooper";"charles_river_laboratories";"catalent_inc";"cvs_health_corp";"quest_diagonistcs";"danaher";"davita";"dexcom";"elevance_health";"edwards_lifesciences";"gilead";"hca";"hologic";"henry_schein";"humana";"idexx_labels";"illumina";"incyte";"iqvia_holdings";"intuitive_surgical";"j_j";"laboratory_america";"eli_lilly";"mckesson";"medtronic";"molina_healthcare";"merck_co";"mettler_toledo";"pfizer";"perkin_elmer";"regeneron_pharma";"steris";"resmed";"stryker";"bio_techne";"teleflex";"thermo_fisher_scientific";"universal_health_service";"united_health";"vertex";"viatris";"waters";"west_pharmaceutical";"dentsply";"zimmer_biomet";"zoetis_inc"
2022-11-01;140,89;146,91;156,32;99,31;193,06;272,06;53,74;233,88;280,04;358,35;77,7;42,76;75,39;325,12;85,93;279;207,29;49,53;94,62;142,78;255,82;69,87;119,04;544,53;72,59;79,34;221,13;74,13;71,74;554,49;394,93;219,13;76,95;209,39;246,86;173,09;222,56;352,58;382,04;87,74;355,97;99,76;1280,84;48,01;136,57;759,91;220,87;172,87;220,09;77,32;219,24;517,69;117,32;547,31;314,2;10,25;307,44;229,5;31;111,84;152,72
2022-10-31;138,35;146,4;157,22;98,94;194,3;270,35;54,35;235,97;283,44;351,71;77,47;43,11;75,9;323,06;85,13;273,39;212,25;65,73;94,7;143,65;251,67;73,01;120,78;546,77;72,43;78,46;217,47;67,8;68,46;558,08;359,68;228,82;74,34;209,67;246,47;173,97;221,86;362,09;389,37;87,34;358,86;101,2;1264,93;46,55;133,58;748,75;223,69;172,58;229,24;74,06;214,56;513,97;115,87;555,15;312;10,13;299,17;230,1;30,82;113,35;150,78
2022-10-28;138,77;147,61;159,31;99,49;188,62;273,81;55;235,26;284,29;354,3;76,83;43,16;77,14;324,76;85,8;275,42;214,47;66,18;94,19;144,59;251,8;70,54;120,87;543,65;70,87;79,27;223,66;66,93;70,13;554,83;364,28;233;74,6;208,16;244,16;174,87;224,29;359,9;394,72;86,82;354,5;100,77;1264,55;47,43;135,94;750,76;218,73;172,88;229,23;73,88;214,13;503,84;117,02;551,24;313,89;10,07;302,68;225,51;30,86;113,47;153,28
2022-10-27;136,49;153,5;155,9;96,93;181,53;267,23;53,97;231,17;277,87;385,02;74,6;41,58;75,34;316,58;84,07;269,23;208,97;66,27;92,7;142,65;248,1;96,75;101,25;531,62;86,3;70,2;217,77;66,18;70,09;544,5;356,14;236,87;72,86;200,42;241,69;172,31;216,3;356,33;388,07;85,57;351,79;99,74;1253,08;45,74;135,3;724,88;232,29;171,41;228,28;73,94;211;498,32;112,46;541,8;287,89;9,87;300,96;221,23;30,51;111,56;151,14
2022-10-26;137,69;152,51;154,69;98,42;221,64;266,66;57,63;232,88;280,43;394,11;74,45;41,79;74,91;314,95;84,8;274,27;221,18;71,97;92,73;143,51;253,78;99,31;102,61;533,57;86,76;70,82;217,48;66,19;71,17;539,1;358,3;237,34;73,62;202,1;241,66;172,21;229,95;357,86;385,41;85,37;369,23;98,41;1262,83;46,06;136,44;733,98;233,97;172,9;228,59;75,47;207,62;503;109,37;543,17;311,18;9,97;301,73;254,4;30,88;112,27;151,67
2022-10-25;134,5;149,82;152,77;97,95;217,98;259,99;57,11;225,7;273,56;389;72,77;41,3;73,72;310,92;83,63;265,26;219,12;71,36;92,22;144,05;251,87;95,44;100,95;523,95;85,7;69,6;214,4;65,3;69,67;529,46;352,35;230,12;72,42;197,65;237,87;170,71;228,21;351,31;382,43;84,5;366,25;97,71;1230,89;45,59;136,43;747,33;229,98;171,9;224,62;74,15;204,39;514,62;96,68;540,22;309,21;9,78;296,81;249,21;30,31;110,73;152,3
2022-10-24;132,3;150,89;150,1;98,29;211,39;261,32;56,43;225,21;274,62;377,94;72,99;40,98;73,8;306,95;75,81;258,58;200,85;69;94,8;138,96;251,67;92,71;98,97;526,5;84,91;69;210,36;63,6;70,31;521,94;344,94;220,57;72,47;179,56;220,27;170,98;214,71;347,9;379,11;83,88;364,59;97,37;1197,14;45,54;132,72;737,15;225,63;169,73;220,5;70,94;196,37;505,01;93,05;541,6;310,5;9,53;287,41;236,62;29,51;109,03;149,37
2022-10-21;129,88;147,06;147,73;95,06;207,67;251,94;56,43;223,6;267,61;378,21;72,21;40,57;73,03;301,34;73,85;259,99;200,18;67,63;92,72;136,75;244,59;89,99;95,68;511,04;84,81;67,79;196,66;62,51;70,24;510,54;337,65;220,01;70,58;178,15;218,49;168,71;211,71;340,77;370,64;83,26;360,38;95,67;1174,38;44,95;130,55;713,91;222,28;167,22;218,31;70,82;197,67;496,74;90;533,73;300;9,38;282,12;232,88;29,06;107,39;147,21
2022-10-20;125,94;142,93;142,77;95,21;198,28;247,45;55;222,58;262,65;375,8;70,35;40,23;70,77;294,31;74,15;255,7;199,49;68,27;90,99;134,66;243,08;90,93;94,36;502,22;83,68;66,16;208,61;61,6;67,67;505,35;331,2;208,64;68,96;174,58;212;165,11;211,16;329,07;359,19;82,45;354,36;92,94;1143,9;42,91;125,93;705,89;217,42;165,85;214,44;70,53;193,67;486,86;94,05;520,88;290,16;9,34;275,01;231,3;28,64;106,33;144,43
2022-10-19;128,96;143,13;142,99;98,11;204,98;248,19;55,32;225,47;264,45;385,23;71,14;40,96;70,8;293,08;75,72;256,48;199,6;71,08;91,66;126,66;257,89;90,67;96,84;487,81;85,95;66,19;209,19;62,17;67,68;500,21;335,49;204,73;69,59;178,39;211,14;164,69;208,82;329,29;360,66;83,66;353,21;93,26;1166,97;43,11;127,66;709,37;215,3;167,13;216,69;72,5;197,9;505,61;95,05;520,32;292,02;9,38;277,36;243,64;28,82;108,12;148,13
2022-10-18;132,3;144,6;143,99;104,98;210;252,12;55,6;230,63;270,28;406,69;71,74;41,08;70,66;293,74;75,32;258,47;205,86;74,93;91,94;129,58;265,57;90;96,93;478,27;86,26;66,87;210,02;63,83;68,44;501,68;342,16;208,68;71,11;184,33;193,73;166,01;212,99;335,03;360,88;84,1;359,6;94,61;1200;44,09;130,37;722,71;218,9;170,79;214,92;75,66;202,31;524,4;95,61;522,21;300,17;9,61;283,94;261,61;29,4;109,03;150,42
2022-10-17;130,56;144,41;142,38;103,52;211,44;252,93;55,25;229,02;269,55;404,13;71,38;40,86;68,22;289,92;75,18;260,11;205,59;74,36;90,89;127,93;259,93;89,88;99,73;477,08;85,49;66,38;206,31;64,34;67,7;498,79;339,49;207,11;70,36;181,18;190,12;166,59;212,43;332,76;354,49;82,76;352,46;94,12;1173,12;43,65;126,63;735,96;215;170,05;215,63;74,04;202,04;517,23;94,44;521,88;297,02;9,61;279,6;255,32;29,22;110,51;149,79
2022-10-14;125,7;142,94;140,6;100,91;201,63;251,34;54,5;224,7;264,63;394,71;70,62;39,98;68,08;295,3;74,3;248,67;197,22;72,11;89,3;126,11;253,71;89,39;97,41;470,77;82,42;66,17;201,47;62,55;66,89;500;324,64;199,32;69,1;173,41;183,06;164,46;208,66;331,39;352,65;81,61;351,86;92,18;1117,03;42,86;120,12;736,06;211,75;165,84;209,13;70,72;195,67;503,05;91,54;513,13;293,21;9,55;272,19;247,53;28,48;106,91;145,4
2022-10-13;127,9;142,92;142,05;102,47;212,31;251,66;56,08;226,53;269,94;394,89;70,77;40,35;68,87;297,64;75,26;255,24;199,72;74,15;90,1;125,71;257,27;89,5;101,72;474,14;84,22;66,46;206;63,4;67,34;500,16;335,22;202,64;68,42;176,21;190,38;165,15;209,29;332,1;354,47;83,5;357,19;92,49;1131,63;42,98;121,19;752,56;214,78;169,47;214,1;72,24;193,3;510,54;94,05;509,91;296,54;9,65;276,79;249,41;29;109,43;148,64
2022-10-12;125,69;139,98;138,94;100,08;208,05;246,44;55;220,79;253,67;384,07;69,28;39,6;67,86;288,36;74,32;252,8;197,37;73,2;87,84;124,39;251,68;87,44;98,32;465,23;82,65;65,39;200,49;60,97;65,74;494,19;328,12;198,27;67,51;171,86;186,34;162,69;204,83;324,57;345,39;80,31;351;90,42;1102,67;42,03;117,01;728,06;210,13;162,27;208,65;70,72;186,76;500,67;90,5;499,96;290,13;9,39;270,72;239,12;28,02;107,06;145,86
2022-10-11;125,64;141,51;141,71;101,75;208,45;245,44;55,81;222,65;254,07;390,13;69,65;39,56;70,33;290,95;75,32;256,32;197,11;73,18;88,5;124,36;254,14;87,94;99,68;470,73;82,15;65,67;202,69;61,95;68;498,49;325,71;199,16;67,25;172,45;185,9;162,73;204,3;327,6;351,55;81,89;352,69;91,05;1113,26;41,92;119;737,41;215;168,66;211,46;70,5;191,03;500,81;92,06;499,81;295,16;9,39;271,99;239,68;28,16;108,32;146,25
2022-10-10;125,95;138,31;137,62;101,13;207,38;232,15;54,98;219,81;254,78;392,95;68,48;39,64;68,78;285,73;73,76;257,65;201,36;74,98;88,25;124,02;261,41;87,36;100,22;467,15;82,75;64,46;199,09;61,97;67,55;497,04;324,72;203,53;67,58;175,91;186,55;160,41;205,71;323,89;347,32;81,84;350,45;90,48;1127,08;41,75;121,35;730,92;219,18;168,56;208;71,12;190,28;510,84;90,68;498,86;294,54;8,75;272,26;245,82;28,08;106,94;145,78
2022-10-07;127,44;138,76;137,35;101,79;211,58;229,03;55,62;222,67;257,89;428,93;69,7;39,76;68,22;288,38;74,82;262,39;205,33;77,02;88,25;123,31;268,48;87,17;102,14;467,06;84,23;64,29;200,46;63,76;67,55;503,46;333,24;206,18;68,42;180,34;188,68;160,2;205,61;326,66;346,68;82,42;348,76;87,6;1156,89;42,32;124;722,37;222,41;170,19;208,52;74;194,22;523,61;91,43;504,85;295,23;8,74;276,5;249,82;28,41;108,26;147,37
2022-10-06;132,18;140,29;139,91;102,45;222,36;230,94;56,25;228,4;262,26;452,85;70,24;40,65;69,44;293,08;80,24;269,53;210,81;78,71;98,58;126,06;278,05;88,92;95,21;477,95;86,48;64,95;201,53;65,79;69,18;499,3;346,02;212,72;69,64;187,54;197,7;161,91;210,27;332,95;350,89;84,42;354,07;87,44;1203,18;43,09;129,61;731,86;229,85;172,74;211,42;77,27;199,43;540,59;93,29;519,13;298,63;8,94;287,55;256,26;29,42;110,6;152,59
2022-10-05;132,64;143,33;142,45;103,38;228,81;233,82;57,71;236,83;261,69;456,01;71,45;41,3;69,39;294,03;80,81;277,46;215,43;81;100,45;127,76;282,29;89,26;91,08;478,8;87,44;65,45;202,54;66,24;69,91;504,71;350,12;218,52;69,5;192,49;201,38;165,11;215,03;331,78;354,37;85,05;354,47;88,39;1202,47;44,12;131,35;745,68;231,76;173,04;216,12;77,14;205,55;546,27;94,71;527,07;302,02;9,18;290,84;259,67;30,24;112,49;154,59
2022-10-04;131,41;141,99;142,73;103,08;229,91;233,02;57,45;236,97;267,45;449,39;71,21;41,03;69,82;293,02;80,87;279,57;213,13;79,79;100,52;128,1;279,05;89,37;90,97;479,23;87,18;65,31;203,9;66,55;70,14;503,78;348,59;205,06;69,56;193,1;201,54;165,62;216,01;329,89;355,36;84,5;348,47;88,39;1179,21;44,46;128,13;739,54;228,73;175,83;215,8;77,14;206,25;539,93;95,8;523,17;300,64;9,21;288,2;261,15;29,93;111,69;154,75
2022-10-03;126,38;138,32;139,31;99,52;215,64;230,44;55,62;230,78;264,3;427,84;70,53;39,88;67,97;287,22;80;273,26;203,79;76,52;97,76;125,44;268,79;86,41;84,98;470,06;85,46;62,32;193,26;66,12;68,07;499,52;336,68;187,24;68,83;186,2;193,36;163,2;211,8;321,55;346,74;82,7;339,33;87,55;1133,36;44,14;124,54;735,13;224,25;170,07;209,84;73,27;208,5;522,93;92,68;515,51;297,43;8,72;277,35;255,93;29,18;107,32;151,35
2022-09-30;121,55;134,21;135,33;96,76;207,11;225,4;53,86;222,83;267;417,14;71,09;38,73;66,68;277,47;77,81;263,9;196,8;72,36;95,37;122,69;258,29;82,77;80,54;454,24;82,63;61,69;183,79;64,52;65,77;485,19;325,8;190,79;66,64;181,14;187,44;163,36;204,81;323,35;339,87;80,75;329,84;86,12;1084,12;43,76;120,33;688,87;218,3;166,28;202,54;71;201,46;507,19;88,18;505,04;289,54;8,52;269,53;246,08;28,35;104,55;148,29
2022-09-29;122,74;142,72;136,07;98,29;211,01;228,41;55,3;226,12;264,28;418,24;71,71;39,34;67,79;280,56;77,68;269,4;190,01;74,28;96,98;124,62;262,15;83,96;82,1;456,79;83,83;63,07;187,68;65;66,55;491,06;331,81;193,81;66,61;181,61;189,06;164,53;208;330,01;342;82,27;331,1;86,64;1096,88;44,16;121,36;691,82;218,46;167,11;205,48;71,41;203,97;516,61;90,49;508,83;292,8;8,6;274,56;251,27;29,15;107,12;150,95
2022-09-28;123,72;144,6;138,41;98,72;212,1;230,98;55,56;230,37;276,61;428,71;72,06;39,13;69,29;282,55;78,18;269,11;187,42;76,24;98,16;125,17;266,24;85,13;83,33;453,1;84,24;63,93;189,94;65,23;66,93;493,81;334,03;201,29;67,66;185,69;192,4;166,36;212,02;334,38;348,94;82,59;333,6;86,78;1109,1;44,43;121;705,42;218,75;162,8;205,82;72,41;207,96;517,83;90,94;513,94;292,41;8,73;272,75;251,93;29,78;107,53;152,26
2022-09-27;121,61;141,72;135,44;98,33;214,22;225,99;54,3;228,34;197,79;412,59;70,36;38,14;66,21;277,62;77,3;263,81;182,44;72,74;97,21;122,31;260,1;82,78;79,64;445,98;82,37;62,63;184,31;63,71;66,12;487,31;329,73;186,84;66,44;182,89;186,38;164,94;206,64;311,1;341,47;80,89;328,2;85,84;1104,28;44,09;118,07;695,01;212,32;160,72;202,68;70,64;201,97;508,66;87,81;508,37;284,74;8,48;270,49;246,39;29,35;104,82;149,4
2022-09-26;122,31;141,21;136,35;99,84;219,64;226,87;54,91;231,64;195,75;414,52;70,15;38,36;65,77;276,8;77,71;269;185,16;74,73;97,74;123,2;262,66;84,4;80,35;448,14;83,59;62,34;187,24;63,66;66,88;482,63;331,22;184,12;66,18;186,08;187,93;165,7;210,43;307,5;342,88;81,33;326,82;86,18;1117,85;43,83;120,58;686,1;215,1;164,1;203,26;72,52;204,34;514,31;89,89;508,36;276,78;8,53;273,65;252,83;29,69;105,15;148,6
2022-09-23;123,48;143,06;137,2;100,68;222,43;226,97;55,41;233,92;197,78;421,93;70,71;38,9;66,05;277,77;78,71;275,68;187,51;76,07;98,35;122,35;265,27;86,31;80,66;453,85;84,74;62,86;191,5;62,98;67,34;486,9;334,2;190,38;66,89;189,43;190,52;166,72;211,66;311,46;343,27;82,66;328,74;86,78;1132,01;44,08;122,31;697,33;214,51;167,29;206,93;72,77;207,48;520,79;91,75;513,61;283,45;8,69;275,5;254,24;29,98;106,21;150,05
2022-09-22;124,39;143,01;140,01;101,07;217,95;227,75;55,37;237,19;200,62;418,55;71,29;39,3;67,27;282,9;78,94;274,19;184,83;79,06;99,83;122,84;266,43;87,49;80,96;462,88;84,17;63,77;194,06;62,71;68;493,91;326,08;193,49;67,41;190,62;191,08;166,18;213,03;310,87;346,96;83,56;329,51;87,51;1135,53;44,57;123,23;688,26;213,69;176,76;208,88;72,56;211,88;520,29;93,57;517,46;286,34;8,94;275,12;253,11;29,55;108,01;149,46
2022-09-21;126,48;140,31;139,12;100,65;226,68;224,46;55,47;238,01;199,34;430,97;69,46;39,76;67,52;284,95;80,91;276,37;190,81;83,15;99,77;121,77;268,48;89,68;84,46;465,74;85,22;63,5;198,84;62,89;69,07;490,63;333,48;198,17;66,83;195,52;195,04;163,28;213,4;296,48;345,47;85,73;331,92;84,53;1160,06;43,92;125,95;684,63;217,59;177,64;212,47;74,06;214,19;525,69;94,64;512,08;280,4;9,04;280,94;258,2;30,78;110,2;151,24
2022-09-20;128,14;141,77;138,9;102,31;232,22;227,71;56,58;244,11;204,2;437,39;69,73;40,43;67,79;288,08;83,41;283,53;194,18;87,15;101,34;124,34;274,37;91,42;87,37;475,47;87,19;64,58;201,76;64,65;70,17;502,89;338;194,7;68,26;199,66;199,55;164,97;220,21;301,73;345,56;88,46;337,9;86;1167,55;44,77;127,75;704,22;220,2;183,11;217,96;75,02;220,24;532,16;96,14;522,8;286,94;9,04;281,98;263,69;30,84;111,77;152,94
2022-09-19;130,72;142,66;140,37;104,09;244,19;230,76;58,43;251,26;209,26;445,5;70,19;41,18;68,2;289,32;84,77;290,35;199,85;89,28;102,11;125,59;278,94;93,01;87,94;479,99;88,83;65,82;208,39;66,62;72,04;501,07;339,67;198,81;68,81;203,7;202,21;166,28;223,55;305,09;348,95;89,68;343,77;86,64;1204,82;45,44;130,31;715,34;224,26;190,2;220,88;76;222,95;539,67;98,76;523,55;285,14;9,29;290,46;269,93;31,9;113,4;157,19
2022-09-16;129,89;144,06;140,55;104;249,02;231,14;58,18;254,32;208,26;448,54;71,52;41,7;66,86;290,35;84,28;291,45;199,71;89,94;102,06;124,73;277,06;92,82;90,09;480,23;93,35;65,6;209,67;66,82;71,7;499,79;342,56;199,88;68,83;205,04;206,28;167,6;223,99;308,89;346,25;90,25;339,37;87,72;1198,5;46,03;130,14;710,3;223,07;193,72;221,25;76,9;227,35;541,28;98,98;521,02;289,71;9,3;283,93;268,06;32,05;112,69;157,3
2022-09-15;133,16;142,51;139,81;105,06;252;227,66;58,97;256,7;206,72;472,75;71,78;42,2;66,39;289,96;86;299,96;203,61;89,24;102,31;124,28;281,91;92,78;90,98;485,33;94,88;65;208,97;67,66;71,93;497,24;349,84;201,97;68,98;207,37;209,62;165,08;224,12;309,47;341,02;90,62;341,73;86,75;1243,79;45,94;132,19;705,85;225,95;199,36;226,72;79,09;232,67;551,98;98,99;522,91;287,67;9,55;295,76;273,73;32,98;115,77;159,18
2022-09-14;133,25;139,55;140,11;105,78;246,74;228,12;59,11;258,95;204,11;477,48;70,47;42,07;66,74;284,08;83,92;302,9;202,32;91,9;101,05;123,99;281,73;90,86;90,57;470,11;94,12;65,18;208,76;67,99;72,06;458,85;350,47;196,86;68,42;209,13;210,78;164,66;222,96;309,61;341,4;90,62;336,09;86,95;1250,05;46,15;134,66;697,62;233,2;203,65;226,19;79,92;238,65;558,13;97,47;509,77;284,86;9,43;298,04;290,82;32,56;116,41;160,23
2022-09-13;133,54;138,53;140,98;105,84;247,06;226,86;58,13;256,78;203,91;479,4;71,04;42,18;66,83;286,82;90,03;305,57;213,46;91,87;100,45;125,92;281,78;92,25;89,17;480,56;94,28;65,1;212,04;68,02;72,59;468,29;350,43;199,12;68,14;212,51;211,4;161,33;228,43;306,48;347,89;90,32;343,39;86,28;1270,63;46,19;132,71;701,39;234,64;205,31;225,85;80,97;237,69;559,82;101,4;513,96;280,67;9,49;299,93;292,96;32,93;116,4;160,99
2022-09-12;139,87;142,24;147,71;109,29;267,79;237,62;59,78;264,23;212,88;512,79;72,36;43,46;69,03;294,15;92,9;318,78;223,35;96,05;103,04;131,65;293,51;95,27;94,18;493,66;97,36;68,01;222,36;69,91;74,85;486,14;376,59;212,49;70,53;226,74;222,02;165,64;241,27;315,22;363,73;92,06;349,36;88,16;1314,39;47,76;142,37;710,74;238,01;212;231,83;86,2;245,15;579,19;106,14;531,25;293,48;10,11;316,02;312,87;34,16;119,27;166,35
2022-09-09;137,63;141,42;147,27;108,48;263,11;247,69;59,53;262,85;211,84;509,38;70,16;42,94;69,89;292,84;91,99;314,7;218,24;95,97;102,15;130;290,42;92,62;92,89;493,6;97,25;65,28;219,7;69,16;74,3;478,5;374,13;210,35;72,2;223,17;221,32;165,71;238,32;317,7;366,21;89,73;348,23;87,34;1300,95;47,84;141,62;724,32;236,03;210,3;230;86,69;242,15;569,4;103,01;524,34;292,11;9,88;312,28;313,51;33,96;114,5;164,31
2022-09-08;135,19;140,52;147,54;106,99;257,3;245,45;58,7;260,5;207,98;500,33;69,38;42,71;70,63;290,71;91,26;307,9;213,62;93,27;102,26;130,2;288,1;91,27;91,59;489,35;95,52;65,1;216,21;68,87;73,34;486,36;364,95;207,31;71,72;221,12;214,78;165,39;238,27;315,5;370,16;87,89;353,42;87,42;1284,31;47,08;138,62;708,85;233,07;204,83;220,28;85,67;237,46;566,56;101,24;527,51;288,99;9,68;308,62;308,13;32,91;110,79;158,49
2022-09-07;131,43;138,71;147,84;104,7;249,94;244,79;58,73;258,97;200,67;491,38;68,76;41,47;70,97;290;89,33;306,11;208,39;91,85;100,68;127,45;277,47;90,45;88,37;485,02;91,98;64,79;212,16;67,7;72,31;481,67;354,68;205,75;71,41;215,14;210,87;164,07;231,94;311,6;366,96;87,11;346,12;86,87;1250,48;46,13;134,65;596,44;231,29;203,93;211,21;83,53;233,13;551,72;100,88;521,68;284,44;9,72;302,58;298,8;31,92;108,58;160,4
2022-09-06;129,3;137,59;146,02;102,71;238,99;242,22;54,66;252,07;194,69;477,91;68,65;40,38;69,51;285,25;88,33;296,18;200,16;88,97;98,73;125,37;272,48;88,26;82,03;477;89,06;63,39;200,71;67,51;70,98;479,53;341,73;201,02;69,11;209,66;202,3;163,18;226,1;306,82;360,8;86,2;338,69;86,42;1222,71;45,76;132,2;573,97;220,66;197,39;202,73;82,26;221,7;545,15;96,23;517,68;279,18;9,41;297,89;291;31,06;104,93;156,84
2022-09-02;128,01;136,28;147,71;102,5;244,51;242,37;56,21;252,84;196,03;478,32;68,61;40,49;70,99;287,7;90,05;295,53;200,24;87,58;99,44;125,13;269,42;87,8;82;481,99;88,69;63,82;200,03;67,52;71,26;484,4;343,83;196,07;70,21;207,26;203,67;162,74;225,74;301,33;363,82;87,2;338,22;86,23;1195,02;45,7;134,59;580,62;215,98;199,17;203,76;82,51;222,77;543,55;96,96;516,35;281,04;9,45;298,32;291,35;31,8;105,57;156,98
2022-09-01;128,93;138,45;147,61;104,84;245,74;245,5;56,76;255,25;199,79;486,25;69,09;40,99;71,32;288,04;91,24;300,12;203,24;88,34;99,93;126,12;273,86;86,93;83,08;490,17;90,12;64,95;199,45;68,42;72,69;486,98;349,93;200,62;71,35;211,62;206,11;165,34;227,09;309,13;363,83;88,53;341,12;87,15;1208,33;46,63;135,33;600,63;219,48;200,22;206,68;83,21;226,65;550,75;97,25;524;290,2;9,57;300,35;296,1;32,17;106,8;159,41
2022-08-31;128,25;134,46;146,56;102,65;243,7;240,3;57,46;252,42;195,38;485,04;67,41;40,31;70,72;283,45;89,74;287,44;205,25;88;98,15;125,31;269,91;85,29;82,21;485,11;90,1;63,47;197,87;67,56;73,41;481,78;347,62;201,64;70,43;212,66;205,74;161,34;225,27;301,23;367;87,92;337,37;85,36;1212,46;45,23;135,06;581,06;219,92;201,38;205,2;82,95;226,26;545,32;97,84;519,33;281,76;9,55;298,6;296,69;32,77;106,32;156,53
2022-08-30;128,28;135,55;145,43;102,2;246,68;239,12;56,48;253,17;196,08;483,5;67,2;40,04;69,84;285,07;91,19;288,26;205,44;89,28;98,8;126,28;273,37;87,09;82,74;486,85;90,43;62,5;201,78;67;73,42;485,66;348,84;205,25;69,96;215,99;206,5;162,43;228,01;307,04;364,01;87,25;335,99;86,88;1223,72;45,85;136,25;588,39;219,44;198,5;205,27;83,34;223;554,29;99,81;522,84;281,36;9,7;299,39;296,42;32,94;107,37;157,08
2022-08-29;128,11;135,71;147,49;101,84;247,99;239,38;56,99;254,44;197,11;488,31;66,75;40,39;69,69;287,19;91,44;291,3;203,62;92,28;100,33;126,63;276,69;88,95;83,38;488,51;90,36;62,45;204,08;67,44;74,11;488,19;349,05;210,18;70,51;218,21;208,9;163;229,67;310,15;363,02;88,91;344,96;87,59;1232,37;46,23;136,32;592,77;220,63;198,52;206,8;83,35;221,93;556,69;101,31;529,77;281,6;9,87;302,19;301,57;33,08;107,62;157,87
2022-08-26;129,87;136,35;146,19;101,9;252,45;240,65;57,17;253,73;198,59;495,28;71,19;40,52;67,6;284,87;89,94;296,57;204,81;99,7;100,06;127,1;280,33;88,65;84,49;483,48;91,24;62,37;204,98;67,71;73,39;486,71;349,9;205,37;71,48;219,67;211,09;164,27;229,16;315,56;356,79;89,43;338,51;89,26;1251,91;46,82;137,57;596,18;221,15;200,99;207;84,69;224,14;563,71;101,47;529,25;281,68;9,88;300,81;303,77;33,61;107,51;159,89
2022-08-25;136,01;139,33;150,42;105,89;272,99;245,68;59,92;260,01;204,83;514,63;71,5;41,78;69,1;291,85;95,73;314,03;213,85;104,2;102,15;130,6;290,97;92,16;88,37;492,34;96,65;63,59;213,56;71,18;75,11;495,27;371,21;217,52;72,68;234,73;225,02;167,13;237,06;323,14;366,89;92,14;327,5;90,27;1323,96;47,9;144,42;603,8;229,23;210,15;216,69;89,65;234,72;585,47;105,79;541,57;291,22;10,17;320,32;314,68;34,76;111,94;165,53
2022-08-24;133,67;137,91;148,23;105,44;261,7;244,49;58,71;258,35;201,78;499,09;72,42;41,15;68,75;288,76;95,62;309,81;209,74;102,69;101,28;128,74;284,94;91,23;85,92;493,4;94,96;63,62;210,42;69,67;74,17;495,64;360,55;210,75;72,97;231,83;220,47;165,58;232,8;318,87;363,22;89,28;323,93;90,01;1296,76;47,43;141,39;602,79;223,72;205,53;212,5;86,75;229,98;573,15;104,61;536,46;291,03;10,16;316,88;310,58;34,36;109,7;162,63
2022-08-23;132,64;139,02;148,02;106,01;252,23;244,47;58,66;257,4;202,81;494,62;72,77;40,86;67,98;286,33;95,11;311,32;210,81;102,51;101,13;130,05;284,04;92,29;83,63;493,23;94,15;63,68;210,25;69,44;74,65;493,19;356,91;194,84;72,99;229,24;216,81;166,13;238,85;315,1;364,02;90,22;321,99;90,2;1282,83;48,01;141,15;602,53;224,68;202,79;209,14;85,53;229,69;572,97;103,59;535,8;286,25;10,15;314,83;309,71;34,3;109,3;162,42
2022-08-22;133,94;140,34;148,99;107,45;256,05;246,9;59,67;260,75;207,7;500,1;74,55;41,26;67,91;291,5;96,8;314,42;211,9;102,36;102,34;131,99;285,98;92,39;84,3;507;95,87;64,36;212,39;69,93;75,82;500,92;358,4;195,58;73,59;231,57;218,54;167,59;243,49;323,1;368,12;93,09;329,5;91,16;1308,27;48,9;141,78;612,1;229,36;205,44;212,35;86,41;235,5;576,11;105,21;544,57;293,84;10,35;317,61;311,47;34,47;111,36;165,04
2022-08-19;137,62;141,85;152,03;110,06;269,82;250,86;61,25;264,53;214,09;510,2;75,33;42,02;69,23;292,98;96,9;322,69;217,59;105,24;104,05;135,48;292,44;93,21;85,11;503,54;98,55;65,34;215,03;71,46;76,41;499,86;373,74;202,75;74,54;239,02;224,78;169,31;249,31;322,77;371,01;95;331,71;92,08;1333,8;49,15;145,13;618,36;233,49;209,89;218,14;88,71;242,18;588,55;107,98;548,32;299,04;10,57;327,98;319,52;35,78;113,23;169,52
2022-08-18;139,97;141,29;149,91;109,96;281,66;249,7;61,05;263,71;216,34;519,57;74,15;42,63;68,8;290,89;95,34;326,97;220,15;106,31;103,64;135,96;294,27;89,64;87,53;491,77;99,51;65,18;215,04;71,58;76,05;495,89;374,75;209,06;73,62;238,82;229,59;166,77;250,42;316,72;368,56;95,24;328,79;91,4;1358,72;48,58;148,17;624,83;236;212,82;220,84;90,36;245,45;595,01;108,26;545,22;294,29;10,59;331,19;321,79;36,36;114,52;170,17
2022-08-17;142,29;141,44;149,53;110,55;277,66;250,58;61,38;264,23;217,58;524,11;74,56;42,43;69,11;291,6;94,83;329,07;220,05;108,4;104,92;137,84;297,27;89,58;88,14;490,85;100,53;66,02;208,99;71,89;74,89;495,72;374,01;213,02;73,86;240,62;229,71;167,58;253,3;316,82;367,37;94,91;331,92;91,04;1356,6;49,27;150,74;636,34;236,41;211,63;221,43;90,69;244,94;596,04;106,27;545;299,23;10,75;335,42;328,25;35,75;114,64;172,46
